,Workout Date,Calories Burned (kcal),Distance (mi),Steps,Duration (min),Avg Pace (min/mi),Max Pace (min/mi),Link,Year,Month
1654,2018-02-08,341,0.0,0,35.35,0.0,0.0,http://www.mapmyfitness.com/workout/2703021019,2018,2
1655,2018-02-05,761,6.29328,10334,63.5,10.0901,6.37195,http://www.mapmyfitness.com/workout/2697180865,2018,2
1656,2018-02-04,507,4.24989,6462,39.28333333333333,9.24339,3.55063,http://www.mapmyfitness.com/workout/2695086373,2018,2
1657,2018-02-03,728,6.07655,9447,57.61666666666667,9.48181,2.68261,http://www.mapmyfitness.com/workout/2693608606,2018,2
1658,2018-02-03,389,0.0,,40.35,0.0,0.0,http://www.mapmyfitness.com/workout/2693379229,2018,2
1659,2018-02-02,596,5.01117,7275,43.916666666666664,8.76376,3.43265,http://www.mapmyfitness.com/workout/2692166293,2018,2
1660,2018-01-30,261,3.00294,7335,47.05,15.668,5.8805,http://www.mapmyfitness.com/workout/2687117929,2018,1
1661,2018-01-29,606,5.05596,7984,48.8,9.65197,6.10432,http://www.mapmyfitness.com/workout/2685143371,2018,1
1662,2018-01-26,453,3.77917,5892,35.95,9.51266,6.38173,http://www.mapmyfitness.com/workout/2679736576,2018,1
1663,2018-01-25,523,4.32044,7119,43.766666666666666,10.1301,3.44625,http://www.mapmyfitness.com/workout/2678065639,2018,1
1664,2018-01-20,789,6.63111,9928,60.21666666666667,9.08093,2.58261,http://www.mapmyfitness.com/workout/2668660567,2018,1
1665,2018-01-19,404,3.37882,4842,32.38333333333333,9.58422,0.0,http://www.mapmyfitness.com/workout/2667043027,2018,1
1666,2017-12-21,290,2.44278,3612,21.866666666666667,8.95155,6.98863,http://www.mapmyfitness.com/workout/2626193266,2017,12
1667,2017-12-20,723,6.05312,9364,57.06666666666667,9.42764,5.9222,http://www.mapmyfitness.com/workout/2624983507,2017,12
1668,2017-12-16,478,4.0219,5894,35.63333333333333,8.85981,5.75235,http://www.mapmyfitness.com/workout/2624916016,2017,12
1669,2017-12-04,384,3.20271,4986,30.416666666666668,9.49717,6.37565,http://www.mapmyfitness.com/workout/2605320388,2017,12
1670,2017-11-19,480,4.01507,6211,37.85,9.42699,6.765,http://www.mapmyfitness.com/workout/2583458512,2017,11
1671,2017-11-18,605,5.06505,7768,47.28333333333333,9.33521,6.45982,http://www.mapmyfitness.com/workout/2582272570,2017,11
1672,2017-11-11,448,3.74301,5823,35.516666666666666,9.48881,6.63823,http://www.mapmyfitness.com/workout/2571093373,2017,11
1673,2017-11-06,559,4.66774,7299,44.55,9.54423,6.50391,http://www.mapmyfitness.com/workout/2563521571,2017,11
1674,2017-11-04,300,2.52382,3788,22.983333333333334,9.10657,6.70559,http://www.mapmyfitness.com/workout/2559967039,2017,11
1675,2017-10-30,364,3.05566,4587,27.833333333333332,9.10878,5.90632,http://www.mapmyfitness.com/workout/2551397351,2017,10
1676,2017-10-28,844,7.04931,10204,66.86666666666666,9.48556,0.0,http://www.mapmyfitness.com/workout/2548298859,2017,10
1677,2017-10-21,601,5.00706,7874,48.1,9.60643,4.91352,http://www.mapmyfitness.com/workout/2535913188,2017,10
1678,2017-10-16,419,3.52003,5261,31.9,9.06242,6.52272,http://www.mapmyfitness.com/workout/2526251831,2017,10
1679,2017-10-04,502,4.20421,6451,39.266666666666666,9.33985,7.13533,http://www.mapmyfitness.com/workout/2526170846,2017,10
1680,2017-10-03,371,3.11993,4518,27.266666666666666,8.73952,6.83005,http://www.mapmyfitness.com/workout/2502737978,2017,10
1681,2017-10-02,505,4.17213,6873,42.25,10.1267,5.96913,http://www.mapmyfitness.com/workout/2500407266,2017,10
1682,2017-10-01,905,7.56079,11697,71.28333333333333,9.42802,6.6321,http://www.mapmyfitness.com/workout/2498238608,2017,10
1683,2017-09-20,567,4.76263,7124,43.2,9.07063,6.34063,http://www.mapmyfitness.com/workout/2476077896,2017,9
1684,2017-09-09,132,1.65494,3461,27.95,16.8888,10.4137,http://www.mapmyfitness.com/workout/2453744138,2017,9
1685,2017-09-09,722,6.06978,8654,52.1,8.58351,4.68188,http://www.mapmyfitness.com/workout/2453698994,2017,9
1686,2017-09-07,505,4.23967,6393,38.81666666666667,9.15559,5.57273,http://www.mapmyfitness.com/workout/2449861709,2017,9
1687,2017-08-25,600,5.02221,7021,42.13333333333333,8.3894,4.80751,http://www.mapmyfitness.com/workout/2422755518,2017,8
1688,2017-08-21,722,6.02231,8313,49.78333333333333,8.26649,4.97676,http://www.mapmyfitness.com/workout/2412789185,2017,8
1689,2017-08-20,479,4.01804,6063,36.81666666666667,9.16285,3.18138,http://www.mapmyfitness.com/workout/2411225294,2017,8
1690,2017-08-15,539,4.52312,6857,41.666666666666664,9.21194,4.5186,http://www.mapmyfitness.com/workout/2400539072,2017,8
1691,2017-08-14,1569,5.72963,13318,185.76666666666668,32.4221,9.63189,http://www.mapmyfitness.com/workout/2398320839,2017,8
1692,2017-08-11,478,4.03086,5829,35.166666666666664,8.72437,6.11052,http://www.mapmyfitness.com/workout/2392593815,2017,8
1693,2017-08-10,596,5.00987,7485,45.38333333333333,9.05879,6.08409,http://www.mapmyfitness.com/workout/2390761826,2017,8
1694,2017-08-09,781,6.56642,9478,57.166666666666664,8.70591,5.60783,http://www.mapmyfitness.com/workout/2388600068,2017,8
1695,2017-08-08,59,0.502678,731,4.416666666666667,8.78627,5.83908,http://www.mapmyfitness.com/workout/2385266906,2017,8
1696,2017-08-08,479,4.02754,5735,34.516666666666666,8.57016,6.15175,http://www.mapmyfitness.com/workout/2385244361,2017,8
1697,2017-08-07,150,1.25854,1780,10.7,8.5019,6.42526,http://www.mapmyfitness.com/workout/2383651961,2017,8
1698,2017-08-07,600,5.03635,7739,47.11666666666667,9.35532,5.40526,http://www.mapmyfitness.com/workout/2383616540,2017,8
1699,2017-08-06,538,4.5217,6409,38.55,8.52556,6.30377,http://www.mapmyfitness.com/workout/2380887092,2017,8
1700,2017-08-03,602,5.01579,7895,48.233333333333334,9.6163,5.40863,http://www.mapmyfitness.com/workout/2375224019,2017,8
1701,2017-08-02,598,5.02287,7100,42.68333333333333,8.49779,5.94244,http://www.mapmyfitness.com/workout/2372342525,2017,8
1702,2017-08-01,879,7.39074,10999,66.65,9.01804,5.10271,http://www.mapmyfitness.com/workout/2370707180,2017,8
1703,2017-07-31,719,6.03299,9063,55.0,9.11654,5.34433,http://www.mapmyfitness.com/workout/2368108346,2017,7
1704,2017-07-29,597,5.02412,7478,45.31666666666667,9.01982,4.5498,http://www.mapmyfitness.com/workout/2363541770,2017,7
1705,2017-07-28,486,4.02919,6551,40.2,9.97719,6.50128,http://www.mapmyfitness.com/workout/2361003992,2017,7
1706,2017-07-25,616,5.15367,7950,48.43333333333333,9.39783,4.17481,http://www.mapmyfitness.com/workout/2354081447,2017,7
1707,2017-07-24,102,1.16103,4600,30.483333333333334,26.2553,7.28411,http://www.mapmyfitness.com/workout/2351180072,2017,7
1708,2017-07-22,476,4.25367,8376,52.61666666666667,12.3697,5.20269,http://www.mapmyfitness.com/workout/2347635224,2017,7
1709,2017-07-20,379,3.17977,4803,29.166666666666668,9.17257,5.03213,http://www.mapmyfitness.com/workout/2343717065,2017,7
1710,2017-07-19,303,3.45528,13193,87.26666666666667,25.256,7.48001,http://www.mapmyfitness.com/workout/2342072267,2017,7
1711,2017-07-16,34,0.350007,1725,11.55,32.9993,13.8467,http://www.mapmyfitness.com/workout/2341859819,2017,7
1712,2017-07-13,616,5.18145,7449,44.9,8.66552,3.88223,http://www.mapmyfitness.com/workout/2327865407,2017,7
1713,2017-07-12,538,4.52376,6541,39.46666666666667,8.7243,5.97273,http://www.mapmyfitness.com/workout/2326286948,2017,7
1714,2017-07-11,499,4.19454,6059,36.55,8.71371,5.85499,http://www.mapmyfitness.com/workout/2323252364,2017,7
1715,2017-07-10,479,4.02227,5710,34.35,8.53995,5.72278,http://www.mapmyfitness.com/workout/2321328629,2017,7
1716,2017-07-07,504,4.20061,6660,40.733333333333334,9.69701,6.22981,http://www.mapmyfitness.com/workout/2313886925,2017,7
1717,2017-07-05,294,0.054091,,30.45,562.94,8.80674,http://www.mapmyfitness.com/workout/2313800150,2017,7
1718,2017-07-04,433,1.43854,3344,51.25,35.6264,9.42082,http://www.mapmyfitness.com/workout/2307339314,2017,7
1719,2017-07-02,673,5.59996,8941,54.733333333333334,9.77389,4.3578,http://www.mapmyfitness.com/workout/2302864619,2017,7
1720,2017-06-26,692,5.79607,8826,53.666666666666664,9.25915,4.62425,http://www.mapmyfitness.com/workout/2290017836,2017,6
1721,2017-06-25,554,4.59286,7500,46.05,10.0264,7.62987,http://www.mapmyfitness.com/workout/2287147754,2017,6
1722,2017-06-24,303,2.79764,5613,35.333333333333336,12.6297,6.64685,http://www.mapmyfitness.com/workout/2287053293,2017,6
1723,2017-06-24,158,1.68466,8040,53.75,31.9055,7.50173,http://www.mapmyfitness.com/workout/2285396486,2017,6
1724,2017-06-23,172,1.50634,2902,18.183333333333334,12.0712,5.83215,http://www.mapmyfitness.com/workout/2283217277,2017,6
1725,2017-06-18,306,3.49927,13276,87.78333333333333,25.0862,7.73803,http://www.mapmyfitness.com/workout/2271263393,2017,6
1726,2017-06-17,246,2.05983,3174,19.333333333333332,9.3859,6.37881,http://www.mapmyfitness.com/workout/2269673183,2017,6
1727,2017-06-11,559,4.6726,7290,44.483333333333334,9.52003,6.11418,http://www.mapmyfitness.com/workout/2255794769,2017,6
1728,2017-05-29,716,6.02131,8817,53.3,8.8519,5.39434,http://www.mapmyfitness.com/workout/2225918927,2017,5
1729,2017-05-28,453,3.69089,6392,39.55,10.7156,6.82487,http://www.mapmyfitness.com/workout/2223416495,2017,5
1730,2017-05-27,1040,8.61137,14106,86.65,10.0623,5.81921,http://www.mapmyfitness.com/workout/2221404125,2017,5
1731,2017-05-26,597,5.01687,7508,45.53333333333333,9.07604,5.95714,http://www.mapmyfitness.com/workout/2219931239,2017,5
1732,2017-05-25,600,5.04349,7238,43.61666666666667,8.64811,6.31387,http://www.mapmyfitness.com/workout/2217734996,2017,5
1733,2017-05-19,370,3.11652,4477,26.983333333333334,8.65817,5.02273,http://www.mapmyfitness.com/workout/2204423969,2017,5
1734,2017-05-15,611,5.13189,7669,46.5,9.06099,5.759,http://www.mapmyfitness.com/workout/2195379119,2017,5
1735,2017-05-14,479,4.01266,6124,37.25,9.28312,6.73205,http://www.mapmyfitness.com/workout/2192397719,2017,5
1736,2017-05-13,732,6.06658,9878,60.63333333333333,9.99465,6.45126,http://www.mapmyfitness.com/workout/2190328826,2017,5
1737,2017-04-30,463,3.89612,5901,35.85,9.20146,6.22909,http://www.mapmyfitness.com/workout/2161009913,2017,4
1738,2017-04-29,245,2.02738,3378,20.8,10.2596,6.64835,http://www.mapmyfitness.com/workout/2159087519,2017,4
1739,2017-04-29,308,2.55936,3422,20.383333333333333,7.96422,7.16654,http://www.mapmyfitness.com/workout/2159032526,2017,4
1740,2017-04-26,611,5.12896,7910,48.18333333333333,9.39437,3.9202,http://www.mapmyfitness.com/workout/2153526074,2017,4
1741,2017-04-16,715,6.03474,8695,52.43333333333333,8.68858,5.78443,http://www.mapmyfitness.com/workout/2130944711,2017,4
1742,2017-04-11,871,7.32746,11144,67.75,9.24604,5.30919,http://www.mapmyfitness.com/workout/2120372462,2017,4
1743,2017-03-25,610,5.14774,7612,46.083333333333336,8.95215,6.03071,http://www.mapmyfitness.com/workout/2083723199,2017,3
1744,2017-03-17,496,4.18782,6113,36.93333333333333,8.81923,5.97885,http://www.mapmyfitness.com/workout/2068421960,2017,3
1745,2017-03-16,476,4.01759,5795,34.95,8.69925,5.3095,http://www.mapmyfitness.com/workout/2066974841,2017,3
1746,2017-03-06,595,5.02141,7301,44.083333333333336,8.77907,6.02409,http://www.mapmyfitness.com/workout/2048330960,2017,3
1747,2017-02-26,805,6.78243,10185,61.8,9.11178,6.16181,http://www.mapmyfitness.com/workout/2032786379,2017,2
1748,2017-02-18,719,6.07877,8769,52.88333333333333,8.69968,5.83246,http://www.mapmyfitness.com/workout/2017056254,2017,2
1749,2017-02-11,623,5.26249,7682,46.416666666666664,8.82029,5.93801,http://www.mapmyfitness.com/workout/2003734232,2017,2
1750,2017-02-07,423,3.55977,5015,30.133333333333333,8.46498,5.52994,http://www.mapmyfitness.com/workout/1996678442,2017,2
1751,2017-01-29,448,3.78278,5635,34.15,9.02775,5.51322,http://www.mapmyfitness.com/workout/1980184661,2017,1
1752,2017-01-27,713,6.0179,8855,53.56666666666667,8.90122,5.96751,http://www.mapmyfitness.com/workout/1976402060,2017,1
1753,2017-01-26,476,4.02154,5712,34.36666666666667,8.54564,5.67301,http://www.mapmyfitness.com/workout/1975245257,2017,1
1754,2017-01-16,784,6.60089,9915,60.166666666666664,9.11493,5.35283,http://www.mapmyfitness.com/workout/1955902202,2017,1
1755,2017-01-12,613,5.01255,8681,53.71666666666667,10.7164,5.79502,http://www.mapmyfitness.com/workout/1950700940,2017,1
1756,2017-01-03,477,4.0281,5742,34.56666666666667,8.58139,5.86737,http://www.mapmyfitness.com/workout/1933855406,2017,1
1757,2016-12-27,759,6.40625,9284,56.03333333333333,8.74667,5.07051,http://www.mapmyfitness.com/workout/1923887759,2016,12
1758,2016-12-25,363,3.0572,4645,28.233333333333334,9.23503,5.95299,http://www.mapmyfitness.com/workout/1921005695,2016,12
1759,2016-12-23,386,3.26,4806,29.083333333333332,8.92127,6.10399,http://www.mapmyfitness.com/workout/1919091422,2016,12
1760,2016-12-16,1191,10.0173,15206,92.41666666666667,9.2257,4.39077,http://www.mapmyfitness.com/workout/1911557840,2016,12
1761,2016-11-29,712,6.01325,8782,53.06666666666667,8.82496,5.81516,http://www.mapmyfitness.com/workout/1889509898,2016,11
1762,2016-11-20,976,8.20724,12441,75.6,9.21138,5.47567,http://www.mapmyfitness.com/workout/1876936337,2016,11
1763,2016-11-19,318,2.65857,4225,25.85,9.72327,7.17026,http://www.mapmyfitness.com/workout/1875120392,2016,11
1764,2016-11-18,844,7.06363,11103,67.81666666666666,9.60082,6.57827,http://www.mapmyfitness.com/workout/1874061035,2016,11
1765,2016-11-15,541,4.56887,6665,40.266666666666666,8.81326,6.11117,http://www.mapmyfitness.com/workout/1868435192,2016,11
1766,2016-11-11,371,3.13358,4621,27.966666666666665,8.92484,6.74285,http://www.mapmyfitness.com/workout/1861521170,2016,11
1767,2016-11-10,386,3.23236,5054,30.85,9.5441,7.06297,http://www.mapmyfitness.com/workout/1860398660,2016,11
1768,2016-09-10,477,4.00666,6161,37.516666666666666,9.36356,6.04546,http://www.mapmyfitness.com/workout/1739584226,2016,9
1769,2016-09-02,511,4.3055,6444,39.083333333333336,9.07753,5.96448,http://www.mapmyfitness.com/workout/1721236802,2016,9
1770,2016-08-31,832,7.0213,10296,62.25,8.86588,3.78525,http://www.mapmyfitness.com/workout/1717697867,2016,8
1771,2016-08-29,1187,10.0171,14644,88.5,8.83492,6.13638,http://www.mapmyfitness.com/workout/1712077016,2016,8
1772,2016-08-26,962,8.12377,11739,70.81666666666666,8.71722,5.24027,http://www.mapmyfitness.com/workout/1705368311,2016,8
1773,2016-08-23,1304,11.0067,16005,96.65,8.78103,6.02378,http://www.mapmyfitness.com/workout/1699279796,2016,8
1774,2016-08-21,1448,12.2223,17932,108.43333333333334,8.87175,5.64718,http://www.mapmyfitness.com/workout/1693373273,2016,8
1775,2016-08-19,1307,11.0304,15989,96.5,8.74854,4.97233,http://www.mapmyfitness.com/workout/1689577415,2016,8
1776,2016-08-17,726,6.13244,8891,53.666666666666664,8.75127,5.56949,http://www.mapmyfitness.com/workout/1684463699,2016,8
1777,2016-08-13,508,4.28207,6054,36.4,8.50057,5.249,http://www.mapmyfitness.com/workout/1675696628,2016,8
1778,2016-08-12,400,5.0828,11039,92.3,18.1593,10.197,http://www.mapmyfitness.com/workout/1672491302,2016,8
1779,2016-08-10,109,1.35511,4245,27.75,20.478,10.9443,http://www.mapmyfitness.com/workout/1668004172,2016,8
1780,2016-08-09,181,2.31199,4925,40.46666666666667,17.503,9.10093,http://www.mapmyfitness.com/workout/1665376166,2016,8
1781,2016-08-08,351,2.94776,4097,24.566666666666666,8.334,6.70198,http://www.mapmyfitness.com/workout/1664350061,2016,8
1782,2016-08-06,601,5.03474,7889,48.166666666666664,9.56686,6.55365,http://www.mapmyfitness.com/workout/1659920216,2016,8
1783,2016-07-30,1189,10.0182,15012,91.06666666666666,9.09014,6.15825,http://www.mapmyfitness.com/workout/1644168389,2016,7
1784,2016-07-27,467,3.88093,6352,39.016666666666666,10.0534,5.25782,http://www.mapmyfitness.com/workout/1636678529,2016,7
1785,2016-07-27,600,5.0682,7341,44.3,8.74078,5.58977,http://www.mapmyfitness.com/workout/1636546289,2016,7
1786,2016-07-24,715,6.02685,8560,51.5,8.54509,5.5997,http://www.mapmyfitness.com/workout/1628811332,2016,7
1787,2016-07-20,716,6.04138,8792,53.1,8.78938,5.6375,http://www.mapmyfitness.com/workout/1620306398,2016,7
1788,2016-07-15,492,4.04648,6882,42.483333333333334,10.4988,4.07879,http://www.mapmyfitness.com/workout/1609497896,2016,7
1789,2016-07-12,1117,9.29637,15100,92.65,9.96625,4.69811,http://www.mapmyfitness.com/workout/1602286190,2016,7
1790,2016-07-11,565,6.68499,23253,153.0,22.8871,4.84041,http://www.mapmyfitness.com/workout/1599481415,2016,7
1791,2016-07-10,126,1.02563,1911,11.933333333333334,11.6351,5.91269,http://www.mapmyfitness.com/workout/1597952234,2016,7
1792,2016-07-10,202,2.00188,4232,26.783333333333335,13.3791,6.07086,http://www.mapmyfitness.com/workout/1597851782,2016,7
1793,2016-06-30,1168,9.80993,15799,91.43333333333334,9.32049,5.73427,http://www.mapmyfitness.com/workout/1576375661,2016,6
1794,2016-06-29,719,6.06879,9503,52.3,8.61786,6.25185,http://www.mapmyfitness.com/workout/1576281440,2016,6
1795,2016-06-28,742,6.26436,9835,54.38333333333333,8.68138,4.9836,http://www.mapmyfitness.com/workout/1570157925,2016,6
1796,2016-06-25,1209,10.174,16287,93.26666666666667,9.16712,5.13154,http://www.mapmyfitness.com/workout/1564053446,2016,6
1797,2016-06-15,573,4.71246,7992,49.31666666666667,10.4652,5.53765,http://www.mapmyfitness.com/workout/1540797674,2016,6
1798,2016-06-12,821,6.89263,9599,57.56666666666667,8.35192,6.33192,http://www.mapmyfitness.com/workout/1533660443,2016,6
1799,2016-06-11,1078,9.08625,13640,82.76666666666667,9.109,5.51057,http://www.mapmyfitness.com/workout/1533444041,2016,6
1800,2016-06-10,816,6.86463,10466,63.65,9.27217,6.12316,http://www.mapmyfitness.com/workout/1530029111,2016,6
1801,2016-06-09,801,6.7399,10169,61.75,9.16186,6.10766,http://www.mapmyfitness.com/workout/1527028304,2016,6
1802,2016-06-09,714,6.03126,8884,53.75,8.9119,5.80788,http://www.mapmyfitness.com/workout/1525648748,2016,6
1803,2016-06-06,240,2.00808,3119,19.016666666666666,9.47009,6.1371,http://www.mapmyfitness.com/workout/1519995689,2016,6
1804,2016-06-05,879,7.40376,11159,67.75,9.15076,5.04509,http://www.mapmyfitness.com/workout/1516797479,2016,6
1805,2016-06-04,1341,11.3207,16614,100.46666666666667,8.87463,4.74943,http://www.mapmyfitness.com/workout/1515246941,2016,6
1806,2016-05-30,772,6.48715,9895,60.18333333333333,9.27732,6.42026,http://www.mapmyfitness.com/workout/1502806220,2016,5
1807,2016-05-29,975,8.21719,12429,75.5,9.18805,6.27338,http://www.mapmyfitness.com/workout/1500579650,2016,5
1808,2016-05-28,712,5.99898,9009,54.666666666666664,9.11266,5.62914,http://www.mapmyfitness.com/workout/1498411382,2016,5
1809,2016-05-22,749,6.32602,9132,55.083333333333336,8.70742,5.04047,http://www.mapmyfitness.com/workout/1486356127,2016,5
1810,2016-05-20,946,11.1621,27760,178.35,15.9781,5.52379,http://www.mapmyfitness.com/workout/1483891999,2016,5
1811,2016-05-17,145,1.19607,1997,12.3,10.2837,5.80253,http://www.mapmyfitness.com/workout/1478406107,2016,5
1812,2016-05-17,1493,12.2973,15816,93.58333333333333,7.61008,5.15387,http://www.mapmyfitness.com/workout/1478406055,2016,5
1813,2016-05-14,4231,2.01525,252897,1759.6,873.144,6.40976,http://www.mapmyfitness.com/workout/1475472055,2016,5
1814,2016-05-14,472,3.97904,4446,25.6,6.43372,4.76537,http://www.mapmyfitness.com/workout/1473766143,2016,5
1815,2016-05-13,832,7.02118,10267,62.05,8.83755,5.87628,http://www.mapmyfitness.com/workout/1472520703,2016,5
1816,2016-05-09,477,4.02349,5808,35.03333333333333,8.7072,5.94683,http://www.mapmyfitness.com/workout/1465615497,2016,5
1817,2016-05-07,1306,11.0239,15782,95.06666666666666,8.62367,5.45248,http://www.mapmyfitness.com/workout/1463224363,2016,5
1818,2016-05-06,142,1.19581,1684,10.116666666666667,8.46012,6.81564,http://www.mapmyfitness.com/workout/1461487661,2016,5
1819,2016-05-06,1074,9.16409,12763,76.55,8.35326,5.50799,http://www.mapmyfitness.com/workout/1461469061,2016,5
1820,2016-05-04,991,8.36455,12039,72.58333333333333,8.67749,3.89489,http://www.mapmyfitness.com/workout/1458684173,2016,5
1821,2016-05-01,880,7.4129,11175,67.85,9.15296,5.67399,http://www.mapmyfitness.com/workout/1453640537,2016,5
1822,2016-04-30,364,3.05581,4207,25.183333333333334,8.24112,5.2206,http://www.mapmyfitness.com/workout/1452605371,2016,4
1823,2016-04-29,1420,12.0261,17772,107.58333333333333,8.94581,5.34601,http://www.mapmyfitness.com/workout/1452573495,2016,4
1824,2016-04-28,715,6.01352,13978,50.083333333333336,8.32845,4.37478,http://www.mapmyfitness.com/workout/1449430305,2016,4
1825,2016-04-26,947,8.01637,18634,69.83333333333333,8.71134,5.81035,http://www.mapmyfitness.com/workout/1446979777,2016,4
1826,2016-04-23,475,4.02063,9346,34.78333333333333,8.65122,6.02722,http://www.mapmyfitness.com/workout/1442200863,2016,4
1827,2016-04-23,958,8.11043,18852,69.03333333333333,8.51167,5.18214,http://www.mapmyfitness.com/workout/1442157811,2016,4
1828,2016-04-16,1546,13.0497,30333,110.35,8.45613,5.05934,http://www.mapmyfitness.com/workout/1430966635,2016,4
1829,2016-04-13,732,6.19675,14404,54.25,8.75459,5.56199,http://www.mapmyfitness.com/workout/1426841785,2016,4
1830,2016-04-10,1066,9.02793,20985,78.53333333333333,8.69893,5.09245,http://www.mapmyfitness.com/workout/1422436361,2016,4
1831,2016-04-09,1351,11.4247,26556,97.36666666666666,8.52249,5.1732,http://www.mapmyfitness.com/workout/1421040815,2016,4
1832,2016-04-06,972,8.23523,19142,71.78333333333333,8.71662,5.73166,http://www.mapmyfitness.com/workout/1417010909,2016,4
1833,2016-04-02,576,0.0,,53.38333333333333,0.0,0.0,http://www.mapmyfitness.com/workout/1411802555,2016,4
1834,2016-03-30,547,4.59468,10680,37.516666666666666,8.16524,4.61463,http://www.mapmyfitness.com/workout/1407518797,2016,3
1835,2016-03-29,1075,9.0496,21035,84.9,9.38163,5.86796,http://www.mapmyfitness.com/workout/1405810601,2016,3
1836,2016-03-27,1231,10.4247,24232,89.5,8.58536,4.7599,http://www.mapmyfitness.com/workout/1403294023,2016,3
1837,2016-03-26,1184,10.028,23310,86.2,8.59597,4.56734,http://www.mapmyfitness.com/workout/1401903011,2016,3
1838,2016-03-24,951,8.01697,18635,67.3,8.39469,4.64287,http://www.mapmyfitness.com/workout/1399758679,2016,3
1839,2016-03-23,593,5.01373,11654,45.38333333333333,9.05181,5.73895,http://www.mapmyfitness.com/workout/1398571167,2016,3
1840,2016-03-17,591,5.00884,11643,43.86666666666667,8.75785,6.0999,http://www.mapmyfitness.com/workout/1389845933,2016,3
1841,2016-03-16,728,6.15564,14309,52.28333333333333,8.49356,5.44058,http://www.mapmyfitness.com/workout/1388912891,2016,3
1842,2016-03-14,632,5.34847,12432,45.71666666666667,8.54761,5.54745,http://www.mapmyfitness.com/workout/1385984157,2016,3
1843,2016-03-13,601,5.07481,11796,43.11666666666667,8.49621,4.72331,http://www.mapmyfitness.com/workout/1384227827,2016,3
1844,2016-03-12,643,5.43284,12628,45.81666666666667,8.43328,5.17227,http://www.mapmyfitness.com/workout/1382953063,2016,3
1845,2016-03-11,238,2.01051,4673,18.7,9.30111,6.10306,http://www.mapmyfitness.com/workout/1381374693,2016,3
1846,2016-03-07,157,1.2885,2995,13.716666666666667,10.6455,6.68273,http://www.mapmyfitness.com/workout/1374035235,2016,3
1847,2016-03-06,751,6.35294,14767,54.38333333333333,8.56035,5.85423,http://www.mapmyfitness.com/workout/1373103965,2016,3
1848,2016-03-02,365,3.0937,7191,27.533333333333335,8.89981,5.61126,http://www.mapmyfitness.com/workout/1368350789,2016,3
1849,2016-02-29,656,5.52202,12836,45.583333333333336,8.25483,0.0,http://www.mapmyfitness.com/workout/1365904225,2016,2
1850,2016-02-27,755,6.39458,14864,55.083333333333336,8.61407,0.0,http://www.mapmyfitness.com/workout/1362707375,2016,2
1851,2016-02-24,0,0.0,,33.95,0.0,0.0,http://www.mapmyfitness.com/workout/1359226087,2016,2
1852,2016-02-17,593,5.00967,11645,46.0,9.182241544852255,0.0,http://www.mapmyfitness.com/workout/1350152691,2016,2
1853,2016-02-16,487,4.09548,9520,38.63333333333333,9.43315,6.21697,http://www.mapmyfitness.com/workout/1349199887,2016,2
1854,2016-02-14,1082,9.15983,21292,79.2,8.64645,5.44829,http://www.mapmyfitness.com/workout/1346414445,2016,2
1855,2016-02-13,713,6.03999,14040,52.233333333333334,8.64792,6.08305,http://www.mapmyfitness.com/workout/1345403995,2016,2
1856,2016-02-12,285,2.30026,5347,26.183333333333334,11.3828,1.87045,http://www.mapmyfitness.com/workout/1343988473,2016,2
1857,2016-02-09,474,4.01474,9332,36.0,8.96696,5.47596,http://www.mapmyfitness.com/workout/1340980955,2016,2
1858,2016-02-07,593,5.02508,11681,43.28333333333333,8.61347,5.57655,http://www.mapmyfitness.com/workout/1338401043,2016,2
1859,2016-02-01,713,6.02573,14007,54.833333333333336,9.09987,5.69784,http://www.mapmyfitness.com/workout/1330950237,2016,2
1860,2016-01-31,819,6.68,15527,73.0,10.92814371257485,0.0,http://www.mapmyfitness.com/workout/1329783279,2016,1
1861,2016-01-30,394,3.32419,7727,30.816666666666666,9.27042,5.09019,http://www.mapmyfitness.com/workout/1329781571,2016,1
1862,2016-01-27,515,4.36083,10137,39.0,8.94324,6.13716,http://www.mapmyfitness.com/workout/1325200573,2016,1
1863,2016-01-27,485,0.0,,45.0,0.0,0.0,http://www.mapmyfitness.com/workout/1324846407,2016,1
1864,2016-01-25,565,4.78514,11123,41.53333333333333,8.67965,5.56262,http://www.mapmyfitness.com/workout/1322847559,2016,1
1865,2015-12-30,444,3.68215,8559,37.63333333333333,10.2205,5.89897,http://www.mapmyfitness.com/workout/1292281943,2015,12
1866,2015-12-22,724,6.13623,14263,54.7,8.91426,6.15171,http://www.mapmyfitness.com/workout/1285415415,2015,12
1867,2015-12-20,716,6.02057,13995,56.81666666666667,9.43709,6.06823,http://www.mapmyfitness.com/workout/1283963061,2015,12
1868,2015-12-02,380,3.20768,7456,29.6,9.22785,4.77419,http://www.mapmyfitness.com/workout/1267406487,2015,12
1869,2015-11-15,381,3.17196,7373,32.11666666666667,10.1252,6.79067,http://www.mapmyfitness.com/workout/1250590405,2015,11
1870,2015-11-08,711,6.02116,13996,53.8,8.93515,6.18883,http://www.mapmyfitness.com/workout/1242681963,2015,11
1871,2015-10-28,342,2.8127,6538,29.85,10.6126,6.55816,http://www.mapmyfitness.com/workout/1229258361,2015,10
1872,2015-10-17,711,6.02584,14007,53.1,8.81205,5.73198,http://www.mapmyfitness.com/workout/1215272507,2015,10
